"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/12/2020","AQS","010732003","3","8.2","ug/m3 LC","46","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/13/2020","AQS","010732003","3","7.2","ug/m3 LC","40","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/14/2020","AQS","010732003","3","12.5","ug/m3 LC","57","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/15/2020","AQS","010732003","3","8.1","ug/m3 LC","45","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/16/2020","AQS","010732003","3","4.7","ug/m3 LC","26","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/17/2020","AQS","010732003","3","6.9","ug/m3 LC","38","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/18/2020","AQS","010732003","3","6.5","ug/m3 LC","36","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/19/2020","AQS","010732003","3","9.7","ug/m3 LC","52","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/20/2020","AQS","010732003","3","12.5","ug/m3 LC","57","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/21/2020","AQS","010732003","3","15.6","ug/m3 LC","63","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/22/2020","AQS","010732003","3","12.9","ug/m3 LC","58","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/23/2020","AQS","010732003","3","4.7","ug/m3 LC","26","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/24/2020","AQS","010732003","3","10.5","ug/m3 LC","54","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/25/2020","AQS","010732003","3","8.6","ug/m3 LC","48","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/26/2020","AQS","010732003","3","16.3","ug/m3 LC","64","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/27/2020","AQS","010732003","3","15.4","ug/m3 LC","63","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/28/2020","AQS","010732003","3","10.3","ug/m3 LC","53","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/29/2020","AQS","010732003","3","7.8","ug/m3 LC","43","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"11/30/2020","AQS","010732003","3","5.6","ug/m3 LC","31","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/01/2020","AQS","010732003","3","8.9","ug/m3 LC","49","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/02/2020","AQS","010732003","3","12.3","ug/m3 LC","57","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/03/2020","AQS","010732003","3","9.9","ug/m3 LC","52","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/04/2020","AQS","010732003","3","6.2","ug/m3 LC","34","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/05/2020","AQS","010732003","3","6.6","ug/m3 LC","37","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/06/2020","AQS","010732003","3","10.3","ug/m3 LC","53","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/07/2020","AQS","010732003","3","9","ug/m3 LC","50","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/08/2020","AQS","010732003","3","12","ug/m3 LC","56","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/09/2020","AQS","010732003","3","17.8","ug/m3 LC","67","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/10/2020","AQS","010732003","3","17.8","ug/m3 LC","67","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/11/2020","AQS","010732003","3","17.3","ug/m3 LC","66","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/12/2020","AQS","010732003","3","6","ug/m3 LC","33","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/13/2020","AQS","010732003","3","9.2","ug/m3 LC","51","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/14/2020","AQS","010732003","3","5.4","ug/m3 LC","30","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/15/2020","AQS","010732003","3","8.2","ug/m3 LC","46","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/16/2020","AQS","010732003","3","5.7","ug/m3 LC","32","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/17/2020","AQS","010732003","3","10.7","ug/m3 LC","54","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/18/2020","AQS","010732003","3","13.5","ug/m3 LC","59","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/19/2020","AQS","010732003","3","11.1","ug/m3 LC","55","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/20/2020","AQS","010732003","3","10.2","ug/m3 LC","53","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/21/2020","AQS","010732003","3","7","ug/m3 LC","39","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/22/2020","AQS","010732003","3","9.7","ug/m3 LC","52","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/23/2020","AQS","010732003","3","8","ug/m3 LC","44","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/24/2020","AQS","010732003","3","4.7","ug/m3 LC","26","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/25/2020","AQS","010732003","3","5.7","ug/m3 LC","32","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/26/2020","AQS","010732003","3","5.6","ug/m3 LC","31","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/27/2020","AQS","010732003","3","10.8","ug/m3 LC","54","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/28/2020","AQS","010732003","3","9.2","ug/m3 LC","51","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/29/2020","AQS","010732003","3","12.6","ug/m3 LC","58","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/30/2020","AQS","010732003","3","9.3","ug/m3 LC","51","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"12/31/2020","AQS","010732003","3","12.4","ug/m3 LC","57","Wylam","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","178","Thermo Scientific 1405 TEOM","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"01/04/2020","AQS","010732059","1","3.4","ug/m3 LC","19","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/10/2020","AQS","010732059","1","7","ug/m3 LC","39","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/16/2020","AQS","010732059","1","5.6","ug/m3 LC","31","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/22/2020","AQS","010732059","1","8.2","ug/m3 LC","46","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/28/2020","AQS","010732059","1","15.4","ug/m3 LC","63","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/03/2020","AQS","010732059","1","8.6","ug/m3 LC","48","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/09/2020","AQS","010732059","1","7.8","ug/m3 LC","43","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/15/2020","AQS","010732059","1","6.7","ug/m3 LC","37","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/21/2020","AQS","010732059","1","8.3","ug/m3 LC","46","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/27/2020","AQS","010732059","1","4","ug/m3 LC","22","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/04/2020","AQS","010732059","1","10.3","ug/m3 LC","53","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/10/2020","AQS","010732059","1","6.4","ug/m3 LC","36","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/16/2020","AQS","010732059","1","9.8","ug/m3 LC","52","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/22/2020","AQS","010732059","1","6.8","ug/m3 LC","38","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/28/2020","AQS","010732059","1","14","ug/m3 LC","60","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/03/2020","AQS","010732059","1","16.3","ug/m3 LC","64","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/09/2020","AQS","010732059","1","6.9","ug/m3 LC","38","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/15/2020","AQS","010732059","1","6.4","ug/m3 LC","36","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/21/2020","AQS","010732059","1","7.6","ug/m3 LC","42","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/27/2020","AQS","010732059","1","6.5","ug/m3 LC","36","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"05/03/2020","AQS","010732059","1","8.4","ug/m3 LC","47","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"05/09/2020","AQS","010732059","1","6.4","ug/m3 LC","36","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"05/15/2020","AQS","010732059","1","9.6","ug/m3 LC","52","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"05/21/2020","AQS","010732059","1","7.9","ug/m3 LC","44","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"05/27/2020","AQS","010732059","1","4.6","ug/m3 LC","26","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/02/2020","AQS","010732059","1","11.6","ug/m3 LC","56","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/08/2020","AQS","010732059","1","5.5","ug/m3 LC","31","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/14/2020","AQS","010732059","1","14.1","ug/m3 LC","60","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/20/2020","AQS","010732059","1","13","ug/m3 LC","58","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/26/2020","AQS","010732059","1","37.9","ug/m3 LC","107","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/05/2020","AQS","010732059","1","20.4","ug/m3 LC","72","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/08/2020","AQS","010732059","1","8","ug/m3 LC","44","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/11/2020","AQS","010732059","1","9.4","ug/m3 LC","52","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/14/2020","AQS","010732059","1","12.5","ug/m3 LC","57","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/20/2020","AQS","010732059","1","13.5","ug/m3 LC","59","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/23/2020","AQS","010732059","1","5","ug/m3 LC","28","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/26/2020","AQS","010732059","1","5.1","ug/m3 LC","28","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"07/29/2020","AQS","010732059","1","5","ug/m3 LC","28","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/01/2020","AQS","010732059","1","9.5","ug/m3 LC","52","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/04/2020","AQS","010732059","1","11.6","ug/m3 LC","56","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/07/2020","AQS","010732059","1","14.2","ug/m3 LC","61","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/11/2020","AQS","010732059","1","13.8","ug/m3 LC","60","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/13/2020","AQS","010732059","1","11.7","ug/m3 LC","56","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/16/2020","AQS","010732059","1","13.4","ug/m3 LC","59","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/19/2020","AQS","010732059","1","12.6","ug/m3 LC","58","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/22/2020","AQS","010732059","1","7","ug/m3 LC","39","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/25/2020","AQS","010732059","1","4.1","ug/m3 LC","23","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"08/28/2020","AQS","010732059","1","5.2","ug/m3 LC","29","Arkadelphia/Near Road","1","100.0000","88101","PM2.5 - Local Conditions","142","BGI Models PQ200-VSCC or PQ200A-VSCC","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
